customer_id,signup_date,age,city,acquisition_channel,employment_type,monthly_income,active_lending_relationships,kyc_status,primary_product,total_transactions,total_transaction_amount,last_transaction_date,total_tickets,high_risk_tickets,days_since_last_transaction,churn,churn_probability,annual_revenue
CUST104362,,34.0,Kolkata,Organic,Salaried,48344.0,0,Verified,Bnpl,20,82474.08,2024-01-29,3,1,245.0,1,0.95,10200
CUST104363,,34.0,Kolkata,Paid Social,Student,107367.0,2,Pending,Savings Account,48,101816.17,2025-09-29,0,0,-364.0,0,0.0,10200
CUST104364,2025-08-20,18.0,Chennai,Referral,Student,37274.0,0,Verified,Salary Account,46,107563.56,2025-05-31,0,0,-243.0,0,0.01,10200
CUST104365,,37.0,Mumbai,Referral,Self-Employed,76310.0,2,Verified,Personal Loan,6,13654.67,2025-05-25,0,0,-237.0,0,0.03,10200
CUST104366,,20.0,Mumbai,Google Ads,Salaried,72825.0,0,Verified,Savings Account,15,43851.73,,1,0,,1,0.89,10200
CUST104367,2022-02-02,30.0,Delhi,Referral,Salaried,89690.0,1,Verified,Credit Card,34,88597.55,2025-09-29,2,1,-364.0,0,0.0,10200
CUST104368,,39.0,Chennai,Referral,Student,41212.0,4,Verified,Salary Account,57,124637.38,2024-11-30,0,0,-61.0,0,0.01,10200
CUST104369,,31.0,Bengaluru,Referral,Gig Worker,77410.0,0,Verified,Salary Account,6,8560.87,,1,1,,1,0.89,10200
CUST104370,,30.0,Delhi,Referral,Gig Worker,70738.0,0,Verified,Fixed Deposit,38,103888.38,2025-01-28,0,0,-120.0,0,0.02,10200
CUST104371,,31.0,Ahmedabad,Affiliate,Gig Worker,15478.0,1,Verified,Salary Account,31,73400.47,2025-10-28,1,0,-393.0,0,0.0,10200
CUST104372,2024-08-18,29.0,Bengaluru,Referral,Salaried,25290.0,4,Verified,Fixed Deposit,42,149029.9,2025-05-30,0,0,-242.0,0,0.0,10200
CUST104373,2023-12-29,39.0,Bengaluru,Paid Social,Student,59689.0,0,Verified,Personal Loan,2,4402.58,,5,4,,1,0.88,10200
CUST104374,,33.0,Mumbai,Referral,,24891.0,1,Incomplete,Personal Loan,34,82382.81,2024-12-31,0,0,-92.0,0,0.0,10200
CUST104375,2024-04-25,39.0,Bengaluru,Referral,Self-Employed,70093.0,3,Pending,Salary Account,34,110943.54,2024-10-29,1,0,-29.0,0,0.01,10200
CUST104376,,29.0,Kolkata,Referral,,54863.0,0,Incomplete,Bnpl,11,31900.82,2024-12-28,2,1,-89.0,0,0.2,10200
CUST104377,,23.0,Chennai,Affiliate,Salaried,58189.0,0,Verified,Savings Account,25,53062.71,2025-07-31,3,1,-304.0,0,0.02,10200
CUST104378,2023-02-19,27.0,Mumbai,Referral,Self-Employed,22399.0,0,Verified,Personal Loan,25,40796.09,2024-07-25,2,0,67.0,0,0.07,10200
CUST104379,2023-09-05,31.0,Hyderabad,Paid Social,Self-Employed,49668.0,2,,Personal Loan,11,31706.81,2025-10-22,1,1,-387.0,0,0.01,10200
CUST104380,,38.0,Mumbai,Referral,Gig Worker,86763.0,0,Verified,Personal Loan,7,14999.0,,2,2,,1,0.99,10200
CUST104381,2024-04-11,25.0,Chennai,Paid Social,Self-Employed,45121.0,3,Verified,Bnpl,56,172875.14,2024-07-31,0,0,61.0,0,0.0,10200
CUST104382,2022-10-07,24.0,Kolkata,Google Ads,Gig Worker,71101.0,1,Verified,Savings Account,21,361603.24,2025-05-28,3,1,-240.0,0,0.01,10200
CUST104383,,31.0,Hyderabad,Affiliate,Student,65865.0,3,Verified,Credit Card,11,16463.56,2025-07-24,2,1,-297.0,0,0.07,10200
CUST104384,2025-10-25,24.0,Mumbai,Referral,Student,37977.0,3,Incomplete,Savings Account,48,108570.86,2024-04-30,0,0,153.0,1,0.98,10200
CUST104385,,40.0,Kolkata,Organic,,84018.0,2,Verified,Bnpl,52,116989.5,2025-07-31,0,0,-304.0,0,0.0,10200
CUST104386,,44.0,Mumbai,Referral,,66025.0,0,Verified,Personal Loan,53,143262.39,2025-11-26,1,1,-422.0,0,0.03,10200
CUST104387,,38.0,Mumbai,Google Ads,Self-Employed,46287.0,1,Verified,Bnpl,16,31961.85,2024-05-30,1,1,123.0,1,0.97,10200
CUST104388,2025-05-23,45.0,Kolkata,Paid Social,,65436.0,7,Verified,Salary Account,24,43160.6,2025-03-29,2,0,-180.0,0,0.04,10200
CUST104389,2023-04-06,18.0,Mumbai,Organic,Gig Worker,12133.0,3,Verified,Bnpl,8,17630.72,,2,0,,1,0.94,10200
CUST104390,,35.0,Mumbai,Affiliate,Salaried,75583.0,1,Verified,Credit Card,26,63744.38,2024-11-21,0,0,-52.0,0,0.03,10200
CUST104391,2024-07-27,38.0,Pune,Paid Social,Salaried,15042.0,4,Verified,Bnpl,27,86210.32,2024-06-29,0,0,93.0,1,0.96,10200
CUST104392,,21.0,Bengaluru,Affiliate,Student,12000.0,6,Incomplete,Bnpl,1,8634.36,2024-03-04,0,0,210.0,1,0.91,10200
CUST104393,,23.0,Chennai,Referral,Self-Employed,97361.0,0,Verified,Fixed Deposit,14,44210.08,2024-08-28,1,0,33.0,0,0.19,10200
CUST104394,,23.0,Chennai,Referral,Gig Worker,58577.0,3,Verified,Salary Account,58,729761.34,2025-05-30,0,0,-242.0,0,0.0,10200
CUST104395,,28.0,Mumbai,Organic,Gig Worker,95466.0,1,Verified,Credit Card,8,21382.97,2024-12-31,0,0,-92.0,0,0.02,10200
CUST104396,2023-06-28,28.0,Kolkata,Paid Social,Salaried,69304.0,0,Verified,Savings Account,57,170731.48,2025-08-30,2,1,-334.0,0,0.0,10200
CUST104397,,27.0,Mumbai,Organic,Gig Worker,67679.0,0,Verified,Bnpl,40,120107.18,2025-09-29,0,0,-364.0,0,0.0,10200
CUST104398,2025-04-09,25.0,Mumbai,Paid Social,Gig Worker,74204.0,2,Verified,Savings Account,42,535583.16,2024-07-29,1,1,63.0,0,0.0,10200
CUST104399,,26.0,Mumbai,Google Ads,Student,18761.0,7,Verified,Fixed Deposit,48,152190.71,2025-05-30,0,0,-242.0,0,0.0,10200
CUST104400,,25.0,Chennai,Organic,Self-Employed,21111.0,1,Verified,Savings Account,15,28720.93,2024-09-27,1,0,3.0,0,0.11,10200
CUST104401,2024-04-27,30.0,Delhi,Organic,Gig Worker,30150.0,1,Verified,Salary Account,11,25635.61,2024-11-30,0,0,-61.0,0,0.05,10200
CUST104402,,38.0,Hyderabad,Paid Social,Self-Employed,69180.0,1,Verified,Credit Card,40,113316.65,2025-10-28,0,0,-393.0,0,0.01,10200
CUST104403,,31.0,Bengaluru,In-App Promo,Salaried,45902.0,0,Verified,Credit Card,23,259583.27,2024-12-26,1,0,-87.0,0,0.04,10200
CUST104404,,43.0,Mumbai,Paid Social,Salaried,79212.0,0,Verified,Salary Account,30,53965.72,2024-04-26,0,0,157.0,1,0.98,10200
CUST104405,,26.0,Mumbai,Referral,,78418.0,2,Pending,Salary Account,21,46347.42,2025-08-24,0,0,-328.0,0,0.01,10200
CUST104406,2022-01-21,28.0,Chennai,In-App Promo,,69592.0,3,Verified,Credit Card,51,383295.71,2025-08-29,0,0,-333.0,0,0.0,10200
CUST104407,,37.0,Ahmedabad,Paid Social,,74464.0,3,Verified,Personal Loan,19,47099.94,,2,2,,1,0.86,10200
CUST104408,,33.0,Mumbai,Referral,Gig Worker,54863.0,0,Verified,Bnpl,47,96059.74,2025-08-31,0,0,-335.0,0,0.01,10200
CUST104409,,33.0,Mumbai,Organic,Student,104206.0,0,Verified,Salary Account,36,349800.65,2025-07-30,0,0,-303.0,0,0.04,10200
CUST104410,,32.0,Ahmedabad,Organic,Salaried,12000.0,4,Verified,Salary Account,16,70334.85,2025-09-29,2,1,-364.0,0,0.02,10200
CUST104411,,37.0,Hyderabad,Paid Social,Student,91865.0,1,Verified,Credit Card,15,23502.32,2025-07-26,0,0,-299.0,0,0.01,10200
CUST104412,2025-11-25,25.0,Pune,Organic,Gig Worker,45972.0,1,Verified,Credit Card,25,58710.84,2025-01-28,1,0,-120.0,0,0.03,10200
CUST104413,2022-12-25,18.0,Pune,In-App Promo,,15212.0,0,Verified,Savings Account,21,51175.5,2025-08-31,3,0,-335.0,0,0.01,10200
CUST104414,,40.0,Hyderabad,Paid Social,Salaried,110056.0,0,Verified,Personal Loan,1,4950.1,2024-06-28,3,3,94.0,1,0.89,10200
CUST104415,,25.0,Mumbai,Referral,Self-Employed,87254.0,3,Verified,Credit Card,41,126937.58,2025-09-26,1,0,-361.0,0,0.0,10200
CUST104416,,25.0,Mumbai,Paid Social,Student,51016.0,3,Verified,Savings Account,4,4675.18,,4,2,,1,0.98,10200
CUST104417,,30.0,Chennai,Organic,,38702.0,2,Verified,Fixed Deposit,21,421144.74,2024-01-29,1,0,245.0,1,1.0,10200
CUST104418,,20.0,Mumbai,Google Ads,Gig Worker,42470.0,3,Verified,Bnpl,6,7196.55,2024-01-27,6,3,247.0,1,0.78,10200
CUST104419,,31.0,Kolkata,Referral,,12000.0,1,Verified,Salary Account,19,55814.06,2024-10-30,1,1,-30.0,0,0.04,10200
CUST104420,2023-04-19,37.0,Mumbai,Referral,Salaried,34178.0,1,Verified,Salary Account,10,24707.45,,2,1,,1,0.96,10200
CUST104421,,18.0,Ahmedabad,Paid Social,Salaried,19304.0,2,Verified,Savings Account,59,447335.0,2024-10-30,4,2,-30.0,0,0.06,10200
CUST104422,,32.0,Ahmedabad,Google Ads,Salaried,70097.0,1,Verified,Salary Account,58,129700.54,2024-12-29,0,0,-90.0,0,0.08,10200
CUST104423,,35.0,Ahmedabad,Affiliate,Gig Worker,85570.0,0,Verified,Credit Card,17,39885.9,,1,0,,1,0.68,10200
CUST104424,,41.0,Mumbai,Organic,Gig Worker,50745.0,1,Verified,Salary Account,8,31528.92,2024-09-21,0,0,9.0,0,0.11,10200
CUST104425,,37.0,Ahmedabad,Referral,,49534.0,3,Pending,Personal Loan,5,15324.75,,2,2,,1,0.96,10200
CUST104426,,21.0,Mumbai,Affiliate,Self-Employed,76609.0,0,Incomplete,Salary Account,48,1753255.73,2025-07-31,1,0,-304.0,0,0.02,10200
CUST104427,,34.0,Mumbai,Referral,,12000.0,0,Verified,Credit Card,2,615.6199999999999,2025-10-27,2,1,-392.0,0,0.15,10200
CUST104428,2024-04-27,29.0,Kolkata,In-App Promo,Self-Employed,48171.0,2,Verified,Salary Account,5,12352.36,2024-09-26,2,1,4.0,0,0.06,10200
CUST104429,,38.0,Chennai,Organic,Student,108694.0,0,Verified,Salary Account,36,82372.18,,0,0,,1,0.77,10200
CUST104430,2025-08-04,24.0,Bengaluru,Affiliate,Student,48793.0,0,Verified,Credit Card,8,25142.78,,0,0,,1,0.99,10200
CUST104431,2024-03-26,36.0,Kolkata,Google Ads,Student,60851.0,2,Pending,Savings Account,20,43544.53,2025-05-31,3,3,-243.0,0,0.02,10200
CUST104432,,33.0,Pune,Paid Social,Gig Worker,38829.0,0,Verified,Personal Loan,6,27796.97,2024-06-23,3,0,99.0,1,0.89,10200
CUST104433,2024-06-14,43.0,Bengaluru,Referral,Self-Employed,25060.0,1,Verified,Salary Account,18,83186.11,2024-06-25,0,0,97.0,1,0.98,10200
CUST104434,,24.0,Delhi,In-App Promo,Salaried,25165.0,1,Verified,Bnpl,56,302953.43,2025-09-29,2,1,-364.0,0,0.0,10200
CUST104435,,19.0,Pune,Paid Social,,50159.0,3,Verified,Salary Account,7,21834.04,2024-01-25,3,0,249.0,1,0.9,10200
CUST104436,,27.0,Delhi,Paid Social,,54863.0,1,Verified,Credit Card,7,17034.93,2025-07-23,3,2,-296.0,0,0.01,10200
CUST104437,,30.0,Bengaluru,Paid Social,,28536.0,0,Verified,Savings Account,27,80889.26,2025-05-28,0,0,-240.0,0,0.0,10200
CUST104438,,18.0,Hyderabad,In-App Promo,Salaried,109605.0,1,Pending,Salary Account,37,377531.43,2024-06-30,1,0,92.0,1,0.95,10200
CUST104439,2025-10-12,27.0,Mumbai,Referral,Salaried,47821.0,0,Verified,Credit Card,41,94666.95,2024-02-28,0,0,215.0,1,0.99,10200
CUST104440,,43.0,Chennai,Paid Social,Gig Worker,74187.0,1,Verified,Personal Loan,9,30686.35,,4,2,,1,0.84,10200
CUST104441,,40.0,Ahmedabad,Paid Social,Salaried,79655.0,5,Verified,Fixed Deposit,2,1123.37,,3,2,,1,0.91,10200
CUST104442,2024-05-05,33.0,Bengaluru,In-App Promo,Gig Worker,89405.0,0,Pending,Salary Account,31,100388.09,2025-09-30,0,0,-365.0,0,0.0,10200
CUST104443,2024-02-12,23.0,Mumbai,Google Ads,Student,28668.0,2,Verified,Credit Card,20,38628.14,2025-07-28,1,0,-301.0,0,0.01,10200
CUST104444,,29.0,Delhi,Paid Social,,51645.0,3,Verified,Savings Account,18,32364.59,2024-11-28,2,0,-59.0,0,0.09,10200
CUST104445,,27.0,Bengaluru,Paid Social,Student,12000.0,0,Verified,Bnpl,43,82564.87,2025-03-29,1,0,-180.0,0,0.0,10200
CUST104446,,33.0,Mumbai,Google Ads,,88836.0,4,Verified,Fixed Deposit,5,21794.21,,0,0,,1,1.0,10200
CUST104447,2025-05-27,36.0,Mumbai,Google Ads,Self-Employed,54818.0,4,Verified,Credit Card,37,75794.99,2024-10-31,0,0,-31.0,0,0.0,10200
CUST104448,,36.0,Delhi,Google Ads,Gig Worker,58086.0,1,Verified,Credit Card,17,33164.33,2024-08-29,1,0,32.0,0,0.05,10200
CUST104449,,27.0,Hyderabad,Organic,Student,51722.0,2,Verified,Fixed Deposit,28,60403.17,2025-07-28,1,1,-301.0,0,0.0,10200
CUST104450,,38.0,Mumbai,Affiliate,Self-Employed,73646.0,0,Verified,Credit Card,43,128008.37,2024-07-30,0,0,62.0,0,0.01,10200
CUST104451,,20.0,Pune,Organic,Self-Employed,49470.0,2,Verified,Bnpl,3,5289.51,2024-04-28,0,0,155.0,1,0.95,10200
CUST104452,,24.0,Chennai,Referral,Student,30514.0,4,Verified,Salary Account,16,44581.07,2025-05-27,0,0,-239.0,0,0.0,10200
CUST104453,,27.0,Mumbai,Referral,,54074.0,1,Verified,Personal Loan,33,71104.66,2024-06-28,1,0,94.0,1,0.99,10200
CUST104454,,18.0,Hyderabad,Paid Social,,68803.0,2,Verified,Fixed Deposit,32,76644.13,2025-10-31,0,0,-396.0,0,0.03,10200
CUST104455,,20.0,Ahmedabad,Referral,,25820.0,0,,Bnpl,9,18262.88,2025-03-24,1,0,-175.0,0,0.01,10200
CUST104456,,34.0,Mumbai,Affiliate,,54863.0,1,Verified,Fixed Deposit,28,78491.39,2024-08-30,0,0,31.0,0,0.0,10200
CUST104457,,18.0,Bengaluru,Affiliate,Gig Worker,55760.0,0,Verified,Personal Loan,26,75168.95,2024-01-30,1,0,244.0,1,1.0,10200
CUST104458,,24.0,Ahmedabad,Paid Social,Gig Worker,71334.0,2,Verified,Fixed Deposit,18,31637.99,,0,0,,1,0.7,10200
CUST104459,,32.0,Delhi,Paid Social,Salaried,12000.0,5,Pending,Savings Account,8,26810.41,2025-11-26,1,0,-422.0,0,0.01,10200
CUST104460,2024-04-27,31.0,Ahmedabad,Paid Social,Self-Employed,54863.0,4,,Personal Loan,33,66943.55,2024-06-27,0,0,95.0,1,0.98,10200
CUST104461,,18.0,Ahmedabad,In-App Promo,Gig Worker,70718.0,1,Verified,Fixed Deposit,29,69673.33,2025-10-25,2,1,-390.0,0,0.01,10200
CUST104462,,36.0,Kolkata,Organic,Self-Employed,63109.0,0,,Bnpl,11,16970.170000000002,2024-08-21,1,0,40.0,0,0.14,10200
CUST104463,,29.0,Mumbai,Organic,Gig Worker,42129.0,0,Verified,Credit Card,14,27145.93,,0,0,,1,0.94,10200
CUST104464,2023-03-02,24.0,Mumbai,Referral,Gig Worker,36886.0,0,Incomplete,Credit Card,43,105067.44,2025-05-28,0,0,-240.0,0,0.02,10200
CUST104465,2023-09-13,28.0,Pune,Google Ads,Gig Worker,44273.0,0,Verified,Credit Card,50,453848.0,2025-10-29,0,0,-394.0,0,0.0,10200
CUST104466,,29.0,Delhi,Referral,Student,59192.0,3,Verified,Salary Account,46,91100.33,2025-10-31,1,0,-396.0,0,0.01,10200
CUST104467,,18.0,Kolkata,Affiliate,Student,40160.0,2,Verified,Fixed Deposit,42,92644.18,2025-08-21,1,1,-325.0,0,0.0,10200
CUST104468,2022-12-01,35.0,Mumbai,Referral,Self-Employed,70138.0,4,Pending,Bnpl,1,992.42,2024-07-24,1,1,68.0,0,0.13,10200
CUST104469,,28.0,Mumbai,Google Ads,Student,54863.0,4,Verified,Fixed Deposit,3,7620.84,,1,0,,1,0.98,10200
CUST104470,,31.0,Kolkata,Referral,Salaried,54807.0,1,Verified,Salary Account,47,1015444.99,2024-11-29,0,0,-60.0,0,0.03,10200
CUST104471,,27.0,Bengaluru,Google Ads,Salaried,52176.0,1,Incomplete,Personal Loan,51,120915.61,2025-07-29,1,0,-302.0,0,0.0,10200
CUST104472,,27.0,Chennai,Google Ads,Gig Worker,54863.0,1,Verified,Salary Account,50,463217.08,2025-09-30,0,0,-365.0,0,0.0,10200
CUST104473,,30.0,Pune,Organic,Self-Employed,37301.0,4,Verified,Bnpl,20,69049.79,2025-01-25,3,2,-117.0,0,0.03,10200
CUST104474,,18.0,Bengaluru,Affiliate,Student,54863.0,2,Verified,Fixed Deposit,6,25486.08,2024-05-29,0,0,124.0,1,0.93,10200
CUST104475,,27.0,Pune,Referral,Gig Worker,39041.0,1,Verified,Savings Account,14,26713.71,2025-07-24,1,0,-297.0,0,0.0,10200
CUST104476,,37.0,Pune,Paid Social,Self-Employed,27195.0,1,Verified,Personal Loan,45,119320.38,2024-07-28,0,0,64.0,0,0.0,10200
CUST104477,,28.0,Hyderabad,Affiliate,Salaried,54863.0,1,Verified,Bnpl,11,98952.98,2025-11-22,0,0,-418.0,0,0.0,10200
CUST104478,,33.0,Bengaluru,Referral,Student,45217.0,3,Verified,Bnpl,5,11436.42,2025-06-29,2,1,-272.0,0,0.01,10200
CUST104479,,54.0,Bengaluru,Paid Social,Self-Employed,24835.0,0,Pending,Fixed Deposit,49,114622.03,2024-10-24,0,0,-24.0,0,0.05,10200
CUST104480,,42.0,Ahmedabad,Google Ads,Gig Worker,61762.0,2,Pending,Bnpl,11,27893.55,2025-01-31,3,3,-123.0,0,0.09,10200
CUST104481,,37.0,Pune,Affiliate,Gig Worker,24809.0,1,Pending,Personal Loan,41,114458.72,2024-05-30,1,0,123.0,1,0.92,10200
CUST104482,,24.0,Ahmedabad,Paid Social,Student,129237.0,1,Verified,Salary Account,21,30665.82,2025-02-28,1,0,-151.0,0,0.03,10200
CUST104483,2024-04-02,35.0,Bengaluru,In-App Promo,Gig Worker,63704.0,0,Verified,Savings Account,23,41194.27,2024-10-26,1,0,-26.0,0,0.06,10200
CUST104484,,31.0,Mumbai,Referral,Salaried,73841.0,2,Verified,Bnpl,44,110879.01,2024-12-30,1,0,-91.0,0,0.0,10200
CUST104485,,30.0,Pune,In-App Promo,Salaried,83879.0,3,Verified,Personal Loan,33,74139.41,2024-05-31,0,0,122.0,1,1.0,10200
CUST104486,,28.0,Pune,Referral,Student,46328.0,2,Verified,Bnpl,1,1760.55,,3,2,,1,0.95,10200
CUST104487,,34.0,Chennai,Referral,,109625.0,1,Verified,Personal Loan,51,1184688.94,2024-10-29,0,0,-29.0,0,0.02,10200
CUST104488,2022-10-19,32.0,Bengaluru,Organic,Self-Employed,96720.0,2,Incomplete,Credit Card,4,5752.75,,0,0,,1,0.98,10200
CUST104489,,34.0,Pune,In-App Promo,Student,52569.0,2,Incomplete,Salary Account,13,44542.43,2025-06-27,3,2,-270.0,0,0.0,10200
CUST104490,,44.0,Delhi,Referral,Gig Worker,69019.0,3,Verified,Salary Account,37,80008.03,2025-10-31,1,0,-396.0,0,0.0,10200
CUST104491,,29.0,Mumbai,Organic,Salaried,17025.0,0,Verified,Bnpl,58,166187.25,2024-12-23,0,0,-84.0,0,0.0,10200
CUST104492,,18.0,Ahmedabad,Paid Social,Self-Employed,65725.0,0,Pending,Fixed Deposit,11,34294.41,2025-09-21,3,1,-356.0,0,0.03,10200
CUST104493,,22.0,Kolkata,Organic,Gig Worker,14742.0,7,Verified,Savings Account,49,114249.25,2025-09-30,1,0,-365.0,0,0.05,10200
CUST104494,,32.0,Hyderabad,Affiliate,Salaried,19160.0,7,Pending,Credit Card,19,57195.06,,3,2,,1,0.88,10200
CUST104495,,30.0,Mumbai,Paid Social,Self-Employed,67769.0,2,Incomplete,Fixed Deposit,36,81817.31,2024-12-31,1,1,-92.0,0,0.0,10200
CUST104496,,29.0,Mumbai,In-App Promo,,30865.0,3,Verified,Salary Account,9,18418.76,,2,2,,1,0.96,10200
CUST104497,,46.0,Mumbai,Google Ads,Student,56249.0,3,Verified,Credit Card,13,40630.25,2024-07-28,1,1,64.0,0,0.06,10200
CUST104498,,35.0,Bengaluru,Referral,,46036.0,1,Verified,Salary Account,16,59153.84,2025-04-30,0,0,-212.0,0,0.02,10200
CUST104499,2022-06-15,34.0,Mumbai,Affiliate,Gig Worker,46804.0,1,Verified,Credit Card,27,57608.62,2024-03-29,1,0,185.0,1,0.99,10200
CUST104500,2025-08-22,33.0,Pune,Referral,Gig Worker,95307.0,1,Verified,Fixed Deposit,36,78430.35,2024-06-28,0,0,94.0,1,1.0,10200
CUST104501,,33.0,Mumbai,Affiliate,Gig Worker,87092.0,1,Verified,Credit Card,54,164713.41,2025-05-31,1,1,-243.0,0,0.0,10200
CUST104502,,41.0,Chennai,Referral,,20844.0,5,Verified,Personal Loan,2,5625.379999999999,2025-08-30,1,1,-334.0,0,0.05,10200
CUST104503,2024-03-02,32.0,Mumbai,Organic,Self-Employed,26225.0,3,Verified,Fixed Deposit,46,127011.87,2025-07-30,3,0,-303.0,0,0.0,10200
CUST104504,,32.0,Mumbai,Organic,Salaried,95369.0,2,Verified,Savings Account,45,108272.81,2024-04-30,1,0,153.0,1,0.99,10200
CUST104505,,36.0,Pune,Referral,Student,66940.0,3,Verified,Credit Card,29,71306.39,2025-04-30,0,0,-212.0,0,0.05,10200
CUST104506,,27.0,Mumbai,Organic,Gig Worker,53622.0,1,Verified,Personal Loan,18,331696.15,2025-05-31,1,1,-243.0,0,0.01,10200
CUST104507,,29.0,Mumbai,Paid Social,Gig Worker,53351.0,2,Verified,Fixed Deposit,53,141572.7,2024-04-26,1,0,157.0,1,0.99,10200
CUST104508,,35.0,Mumbai,Google Ads,Student,14441.0,6,Verified,Savings Account,17,368907.82,,1,0,,1,0.89,10200
CUST104509,2022-08-03,26.0,Chennai,Affiliate,,35911.0,0,Pending,Fixed Deposit,13,38038.42,2025-06-27,2,1,-270.0,0,0.04,10200
CUST104510,,18.0,Bengaluru,Referral,Gig Worker,63911.0,0,Verified,Bnpl,20,39030.2,,1,0,,1,0.85,10200
CUST104511,,33.0,Kolkata,Paid Social,Salaried,84838.0,4,Incomplete,Fixed Deposit,5,24492.65,,2,1,,1,0.95,10200
CUST104512,,34.0,Kolkata,Paid Social,Salaried,58902.0,0,Pending,Bnpl,49,340596.43,2025-03-31,0,0,-182.0,0,0.01,10200
CUST104513,2025-01-06,44.0,Ahmedabad,Affiliate,Gig Worker,75717.0,1,Verified,Savings Account,41,78960.77,2025-05-28,2,0,-240.0,0,0.0,10200
CUST104514,2024-08-06,30.0,Bengaluru,Organic,Self-Employed,51495.0,1,Verified,Savings Account,30,67324.67,2025-02-28,2,2,-151.0,0,0.01,10200
CUST104515,,34.0,Chennai,Referral,Student,79034.0,0,Verified,Fixed Deposit,1,2128.26,2024-07-02,1,0,90.0,0,0.27,10200
CUST104516,,28.0,Pune,Referral,,55771.0,3,Verified,Credit Card,50,262553.56,2024-11-30,1,0,-61.0,0,0.02,10200
CUST104517,,28.0,Mumbai,Google Ads,Gig Worker,12000.0,3,Pending,Credit Card,15,140395.82,,5,2,,1,0.83,10200
CUST104518,,19.0,Pune,Referral,Student,41903.0,1,Verified,Fixed Deposit,35,365969.19,2024-12-25,1,0,-86.0,0,0.03,10200
CUST104519,,20.0,Mumbai,Paid Social,Student,29897.0,0,Verified,Salary Account,12,26581.2,2025-03-29,4,1,-180.0,0,0.01,10200
CUST104520,2022-08-05,35.0,Mumbai,Paid Social,Salaried,78472.0,0,Verified,Bnpl,13,32042.1,,1,0,,1,0.89,10200
CUST104521,,32.0,Hyderabad,Paid Social,Gig Worker,12000.0,1,,Personal Loan,27,60411.31,2024-09-30,1,1,0.0,0,0.05,10200
CUST104522,,28.0,Mumbai,Paid Social,Salaried,76725.0,4,Verified,Bnpl,58,141497.38,2024-09-25,2,2,5.0,0,0.02,10200
CUST104523,,43.0,Bengaluru,Paid Social,Gig Worker,45452.0,5,Incomplete,Personal Loan,9,8224.08,2024-06-21,3,2,101.0,1,0.93,10200
CUST104524,,30.0,Mumbai,Affiliate,Student,18815.0,1,Verified,Bnpl,29,63984.53,2024-12-29,2,1,-90.0,0,0.12,10200
CUST104525,,35.0,Mumbai,In-App Promo,Gig Worker,58977.0,0,Verified,Salary Account,55,137905.11,2025-03-31,1,0,-182.0,0,0.0,10200
CUST104526,,20.0,Bengaluru,Paid Social,Salaried,49678.0,4,Incomplete,Savings Account,5,8879.67,2025-11-29,0,0,-425.0,0,0.16,10200
CUST104527,,30.0,Mumbai,In-App Promo,Salaried,68441.0,0,Verified,Fixed Deposit,3,2510.79,2024-04-30,2,0,153.0,1,0.9,10200
CUST104528,,36.0,Chennai,Affiliate,Gig Worker,79882.0,1,Verified,Fixed Deposit,29,53073.54,2025-03-21,1,1,-172.0,0,0.02,10200
CUST104529,,46.0,Mumbai,In-App Promo,Self-Employed,98605.0,0,Verified,Savings Account,29,64273.88,2025-07-25,0,0,-298.0,0,0.0,10200
CUST104530,,19.0,Hyderabad,Referral,Self-Employed,54863.0,1,Verified,Fixed Deposit,12,36308.52,2025-07-22,1,0,-295.0,0,0.0,10200
CUST104531,,30.0,Mumbai,Organic,,54863.0,0,Verified,Bnpl,11,27527.81,2024-03-27,1,0,187.0,1,0.95,10200
CUST104532,,49.0,Hyderabad,Organic,Self-Employed,78509.0,2,Verified,Bnpl,26,56387.42,2024-10-31,0,0,-31.0,0,0.05,10200
CUST104533,,20.0,Chennai,Affiliate,Self-Employed,54863.0,3,Verified,Credit Card,12,33071.590000000004,2024-12-31,2,2,-92.0,0,0.0,10200
CUST104534,,33.0,Pune,Paid Social,Student,54626.0,1,Verified,Personal Loan,19,37161.07,2024-02-26,1,0,217.0,1,0.99,10200
CUST104535,,27.0,Pune,Organic,Student,58656.0,2,Verified,Fixed Deposit,13,16387.82,,2,2,,1,0.94,10200
CUST104536,,19.0,Hyderabad,Paid Social,Self-Employed,109790.0,2,Verified,Personal Loan,54,155579.44,2024-08-31,0,0,30.0,0,0.02,10200
CUST104537,,32.0,Pune,Paid Social,Self-Employed,51238.0,4,Verified,Savings Account,41,96626.26,2025-08-31,0,0,-335.0,0,0.0,10200
CUST104538,,18.0,Bengaluru,Organic,Salaried,45023.0,0,Verified,Credit Card,42,106331.3,2025-02-26,0,0,-149.0,0,0.0,10200
CUST104539,,21.0,Delhi,Referral,Self-Employed,83053.0,4,Pending,Credit Card,37,117458.14,2024-07-31,0,0,61.0,0,0.04,10200
CUST104540,,40.0,Hyderabad,Paid Social,,54863.0,2,Verified,Savings Account,31,64361.58,2024-12-31,1,0,-92.0,0,0.0,10200
CUST104541,2023-11-01,45.0,Delhi,Affiliate,Student,63076.0,0,Verified,Fixed Deposit,47,140185.62,2024-11-27,0,0,-58.0,0,0.05,10200
CUST104542,,41.0,Bengaluru,Paid Social,Student,71152.0,3,Verified,Credit Card,57,149050.99,2024-01-30,1,1,244.0,1,0.99,10200
