ticket_id,customer_id,ticket_date,issue_type,resolution_status
TKT15586,CUST105491,2025-10-01,app login issue,Resolved
TKT15587,CUST105491,2024-06-05,Complaint - Hidden Charges,Resolved
TKT15588,CUST105498,14 Jun 2025,KYC Query,Resolved
TKT15589,CUST105498,2024-01-29,app login issue,Unresolved
TKT15590,CUST105498,18 Jun 2025,Loan Inquiry,Resolved
TKT15591,CUST105499,17-04-2025,Card Block Request,Unresolved
TKT15592,CUST105499,27-10-2024,App Login Issue,Pending
TKT15593,CUST105502,16 Dec 2024,Failed transaction ,Unresolved
TKT15594,CUST105506,06-06-2025,Account Closure Request,Pending
TKT15595,CUST105508,24-03-2025,app login issue,Resolved
TKT15596,CUST105508,2025-03-24,Failed Transaction,Resolved
TKT15597,CUST105508,2025-10-15,Failed transaction ,Pending
TKT15598,CUST105509,24 Oct 2024,app login issue,Resolved
TKT15599,CUST105510,31 Jan 2024,Account Closure Request,Resolved
TKT15600,CUST105510,17 Aug 2024,app login issue,Unresolved
TKT15601,CUST105511,2024-07-26,Complaint - Poor Service,Pending
TKT15602,CUST105511,31 Oct 2025,App Login Issue,Resolved
TKT15603,CUST105511,2024-10-03,Loan Inquiry,Resolved
TKT15604,CUST105512,23 Jul 2025,Account Closure Request,Unresolved
TKT15605,CUST105512,19-01-2025,Complaint - Hidden Charges,Resolved
TKT15606,CUST105512,17-07-2025,app login issue,Pending
TKT15607,CUST105514,2025-05-12,Account Closure Request,Unresolved
TKT15608,CUST105516,29-08-2025,Complaint - Poor Service,Unresolved
TKT15609,CUST105517,2024-06-30,Failed Transaction,Pending
TKT15610,CUST105519,27 Jan 2025,app login issue,Resolved
TKT15611,CUST105520,08 Aug 2025,Complaint - Hidden Charges,Resolved
TKT15612,CUST105521,03-07-2025,KYC Query,Resolved
TKT15613,CUST105521,09-05-2024,Complaint - Hidden Charges,Resolved
TKT15614,CUST105521,30 Aug 2024,Complaint - Hidden Charges,Unresolved
TKT15615,CUST105521,23-01-2024,Complaint - Poor Service,Unresolved
TKT15616,CUST105522,2025-11-08,Account Closure Request,Resolved
TKT15617,CUST105522,07 Aug 2024,Complaint - Hidden Charges,Unresolved
TKT15618,CUST105522,24-05-2025,Complaint - Hidden Charges,Unresolved
TKT15619,CUST105522,2024-05-25,KYC Query,Unresolved
TKT15620,CUST105523,01 Nov 2025,App Login Issue,Unresolved
TKT15621,CUST105525,2025-06-30,Card Block Request,Resolved
TKT15622,CUST105525,17 Feb 2024,app login issue,Pending
TKT15623,CUST105526,11 May 2024,KYC Query,Resolved
TKT15624,CUST105529,2025-01-04,Failed transaction ,Resolved
TKT15625,CUST105530,30 Mar 2024,Loan Inquiry,Resolved
TKT15626,CUST105531,26-03-2024,Loan Inquiry,Resolved
TKT15627,CUST105531,01 Feb 2024,app login issue,Resolved
TKT15628,CUST105533,2025-04-19,Complaint - Hidden Charges,Unresolved
TKT15629,CUST105534,09 Mar 2025,Complaint - Hidden Charges,Resolved
TKT15630,CUST105537,22 Feb 2024,Card Block Request,Resolved
TKT15631,CUST105538,20 Jul 2024,App Login Issue,Unresolved
TKT15632,CUST105539,12 May 2025,Complaint - Hidden Charges,Unresolved
TKT15633,CUST105541,02-11-2025,Account Closure Request,Resolved
TKT15634,CUST105541,10-02-2025,Account Closure Request,Unresolved
TKT15635,CUST105543,2024-02-17,Complaint - Hidden Charges,Pending
TKT15636,CUST105543,30-03-2024,Account Closure Request,Resolved
TKT15637,CUST105544,10-05-2024,Complaint - Poor Service,Resolved
TKT15638,CUST105546,24-11-2024,app login issue,Resolved
TKT15639,CUST105546,24-07-2024,app login issue,Resolved
TKT15640,CUST105546,2024-12-13,Card Block Request,Pending
TKT15641,CUST105546,19-02-2024,Loan Inquiry,Resolved
TKT15642,CUST105546,01 Sep 2025,App Login Issue,Resolved
TKT15643,CUST105547,11 Oct 2025,Complaint - Hidden Charges,Resolved
TKT15644,CUST105547,20 Sep 2024,Account Closure Request,Resolved
TKT15645,CUST105550,2025-05-11,Failed Transaction,Resolved
TKT15646,CUST105552,14 Oct 2024,Complaint - Poor Service,Resolved
TKT15647,CUST105552,28 Nov 2024,Loan Inquiry,Resolved
TKT15648,CUST105552,08-08-2025,Failed Transaction,Resolved
TKT15649,CUST105552,17 Mar 2024,Account Closure Request,Resolved
TKT15650,CUST105553,2024-04-15,Complaint - Hidden Charges,Resolved
TKT15651,CUST105555,29-01-2024,KYC Query,Pending
TKT15652,CUST105556,2025-06-04,Loan Inquiry,Unresolved
TKT15653,CUST105557,2025-10-31,Complaint - Hidden Charges,Pending
TKT15654,CUST105558,06-07-2024,Complaint - Poor Service,Resolved
TKT15655,CUST105560,12-03-2024,Complaint - Poor Service,Resolved
TKT15656,CUST105561,12-09-2024,KYC Query,Resolved
TKT15657,CUST105561,2025-03-18,app login issue,Resolved
TKT15658,CUST105562,28 Aug 2024,App Login Issue,
TKT15659,CUST105562,2024-06-20,KYC Query,
TKT15660,CUST105563,17-04-2025,Complaint - Hidden Charges,Resolved
TKT15661,CUST105564,23 Feb 2024,Complaint - Poor Service,Resolved
TKT15662,CUST105565,18 Sep 2025,Complaint - Poor Service,Resolved
TKT15663,CUST105570,02 Jun 2025,Loan Inquiry,
TKT15664,CUST105571,01 Jan 2025,App Login Issue,Resolved
TKT15665,CUST105571,2024-09-16,Complaint - Hidden Charges,Unresolved
TKT15666,CUST105572,17 Mar 2024,Failed transaction ,Resolved
TKT15667,CUST105572,19 Feb 2025,Failed Transaction,
TKT15668,CUST105573,2025-04-05,Complaint - Hidden Charges,Resolved
TKT15669,CUST105574,17 Jun 2024,Failed transaction ,Resolved
TKT15670,CUST105576,08 Feb 2025,KYC Query,Unresolved
TKT15671,CUST105576,22-07-2024,Loan Inquiry,Resolved
TKT15672,CUST105577,16 Nov 2024,Card Block Request,Resolved
TKT15673,CUST105578,01-10-2024,Complaint - Hidden Charges,Resolved
TKT15674,CUST105578,18-06-2025,Failed transaction ,Resolved
TKT15675,CUST105579,11 May 2024,Card Block Request,Resolved
TKT15676,CUST105580,19-04-2024,Card Block Request,Unresolved
TKT15677,CUST105580,06-10-2025,Failed transaction ,
TKT15678,CUST105581,05-05-2024,Failed Transaction,Pending
TKT15679,CUST105583,2025-11-04,app login issue,Resolved
TKT15680,CUST105584,07 Jan 2025,Card Block Request,Resolved
TKT15681,CUST105584,2025-03-15,Complaint - Hidden Charges,Resolved
TKT15682,CUST105585,05-06-2025,Complaint - Poor Service,Resolved
TKT15683,CUST105589,13 May 2024,Complaint - Poor Service,Pending
TKT15684,CUST105589,29-07-2025,Account Closure Request,Resolved
TKT15685,CUST105589,23 May 2024,Complaint - Hidden Charges,Resolved
TKT15686,CUST105591,2025-04-11,Failed transaction ,Resolved
TKT15687,CUST105593,2025-09-20,KYC Query,Unresolved
TKT15688,CUST105593,27-10-2025,Account Closure Request,Resolved
TKT15689,CUST105594,21 Aug 2024,Account Closure Request,Resolved
TKT15690,CUST105594,2025-08-02,Loan Inquiry,Resolved
TKT15691,CUST105595,27 Nov 2025,App Login Issue,Pending
TKT15692,CUST105595,28-11-2025,Failed transaction ,Resolved
TKT15693,CUST105598,24 Sep 2024,Complaint - Poor Service,Resolved
TKT15694,CUST105598,01 Sep 2024,Complaint - Poor Service,Resolved
TKT15695,CUST105599,2025-02-06,Complaint - Hidden Charges,Resolved
TKT15696,CUST105599,30-11-2024,Complaint - Hidden Charges,Resolved
TKT15697,CUST105601,2025-06-15,Account Closure Request,Resolved
TKT15698,CUST105601,15 Jul 2024,Card Block Request,Resolved
TKT15699,CUST105602,2024-01-28,Failed Transaction,Unresolved
TKT15700,CUST105603,2025-03-06,Complaint - Poor Service,Resolved
TKT15701,CUST105603,15 Oct 2024,Failed Transaction,Resolved
TKT15702,CUST105604,2024-01-02,Complaint - Hidden Charges,Resolved
TKT15703,CUST105604,2024-09-25,App Login Issue,Resolved
TKT15704,CUST105604,06-02-2025,KYC Query,Resolved
TKT15705,CUST105605,2025-01-09,KYC Query,Unresolved
TKT15706,CUST105606,24-09-2024,Complaint - Poor Service,Unresolved
TKT15707,CUST105607,2025-04-12,Loan Inquiry,Resolved
TKT15708,CUST105607,05 Jul 2025,Complaint - Hidden Charges,Resolved
TKT15709,CUST105607,19 Oct 2025,Complaint - Hidden Charges,Pending
TKT15710,CUST105608,2024-08-13,Card Block Request,Resolved
TKT15711,CUST105609,2024-01-31,Failed transaction ,Resolved
TKT15712,CUST105609,14-07-2025,app login issue,Resolved
TKT15713,CUST105609,2025-05-23,Complaint - Poor Service,Resolved
TKT15714,CUST105610,09 Apr 2025,Card Block Request,Resolved
TKT15715,CUST105610,08-06-2025,Complaint - Hidden Charges,Resolved
TKT15716,CUST105611,06-04-2024,app login issue,Resolved
TKT15717,CUST105611,12 Feb 2024,KYC Query,Pending
TKT15718,CUST105612,2024-02-16,App Login Issue,Resolved
TKT15719,CUST105612,07 Sep 2024,App Login Issue,Resolved
TKT15720,CUST105615,06-02-2025,KYC Query,Resolved
TKT15721,CUST105616,2024-04-18,App Login Issue,Resolved
TKT15722,CUST105616,2025-08-04,Complaint - Hidden Charges,Resolved
TKT15723,CUST105617,11-03-2025,App Login Issue,Resolved
TKT15724,CUST105622,2025-07-24,Failed transaction ,Unresolved
TKT15725,CUST105623,2024-12-14,Failed transaction ,Resolved
TKT15726,CUST105624,12-11-2024,Complaint - Hidden Charges,Resolved
TKT15727,CUST105624,2024-09-24,App Login Issue,Resolved
TKT15728,CUST105624,14-02-2025,Account Closure Request,
TKT15729,CUST105625,2024-06-06,Account Closure Request,Resolved
TKT15730,CUST105629,28-01-2024,Failed Transaction,Resolved
TKT15731,CUST105629,30-12-2024,Complaint - Hidden Charges,Resolved
TKT15732,CUST105629,10-04-2025,Complaint - Poor Service,Resolved
TKT15733,CUST105630,2025-06-02,Failed Transaction,Resolved
TKT15734,CUST105630,08 Jul 2024,Card Block Request,Resolved
TKT15735,CUST105630,27-07-2024,Complaint - Hidden Charges,Unresolved
TKT15736,CUST105631,30-06-2024,Loan Inquiry,Resolved
TKT15737,CUST105631,08-10-2024,Failed transaction ,
TKT15738,CUST105631,27 Apr 2024,Card Block Request,Resolved
TKT15739,CUST105631,12 May 2025,Complaint - Hidden Charges,
TKT15740,CUST105631,19-03-2024,Card Block Request,Resolved
TKT15741,CUST105632,15 May 2024,Failed Transaction,Resolved
TKT15742,CUST105634,10-06-2024,Failed Transaction,Pending
TKT15743,CUST105635,17 Sep 2024,Complaint - Poor Service,Unresolved
TKT15744,CUST105635,2025-11-07,App Login Issue,Resolved
TKT15745,CUST105640,23-04-2025,Complaint - Hidden Charges,Pending
TKT15746,CUST105641,06 Oct 2025,Account Closure Request,Resolved
TKT15747,CUST105642,2025-06-06,KYC Query,Pending
TKT15748,CUST105643,2025-09-08,Account Closure Request,
TKT15749,CUST105643,2025-04-02,Account Closure Request,Unresolved
TKT15750,CUST105643,2024-02-23,Card Block Request,Unresolved
TKT15751,CUST105644,2024-08-18,Account Closure Request,Resolved
TKT15752,CUST105644,2025-09-03,Complaint - Poor Service,Pending
TKT15753,CUST105646,04 Jun 2025,Complaint - Hidden Charges,Unresolved
TKT15754,CUST105647,11-07-2024,app login issue,
TKT15755,CUST105647,10-09-2024,Complaint - Hidden Charges,Resolved
TKT15756,CUST105648,10 Jul 2024,Failed Transaction,Resolved
TKT15757,CUST105650,2024-03-20,Complaint - Poor Service,Unresolved
TKT15758,CUST105650,2025-06-30,Failed Transaction,
TKT15759,CUST105650,12-07-2024,KYC Query,Resolved
TKT15760,CUST105651,27-01-2025,Failed transaction ,Resolved
TKT15761,CUST105652,08-06-2024,Complaint - Hidden Charges,Resolved
TKT15762,CUST105657,23-12-2024,Card Block Request,Resolved
TKT15763,CUST105657,26-11-2025,KYC Query,Pending
TKT15764,CUST105658,05-01-2024,app login issue,Pending
TKT15765,CUST105659,05 Jun 2024,Loan Inquiry,
TKT15766,CUST105659,04-11-2024,App Login Issue,Resolved
TKT15767,CUST105659,2024-12-17,app login issue,
TKT15768,CUST105660,2024-10-24,Account Closure Request,Resolved
TKT15769,CUST105661,2025-10-20,Loan Inquiry,Resolved
TKT15770,CUST105662,22 Jan 2024,Card Block Request,Resolved
TKT15771,CUST105665,21-10-2024,Complaint - Poor Service,Pending
TKT15772,CUST105666,08 Sep 2024,Account Closure Request,Resolved
TKT15773,CUST105668,2025-05-06,App Login Issue,Pending
TKT15774,CUST105668,2024-05-11,Card Block Request,Resolved
TKT15775,CUST105669,17 Jan 2024,Loan Inquiry,Resolved
TKT15776,CUST105670,01 May 2024,Loan Inquiry,Unresolved
TKT15777,CUST105670,20 Nov 2025,Card Block Request,Resolved
TKT15778,CUST105670,19 Aug 2024,Failed transaction ,Pending
TKT15779,CUST105671,27 Feb 2025,Complaint - Poor Service,Resolved
TKT15780,CUST105671,18-09-2025,Complaint - Poor Service,Resolved
TKT15781,CUST105671,2025-06-17,app login issue,Resolved
TKT15782,CUST105671,24 Apr 2025,Complaint - Poor Service,Resolved
TKT15783,CUST105676,11-04-2024,Card Block Request,Resolved
TKT15784,CUST105677,29 Jul 2025,Failed transaction ,Resolved
TKT15785,CUST105677,2024-03-14,app login issue,Pending
TKT15786,CUST105678,2024-10-20,Complaint - Poor Service,Resolved
TKT15787,CUST105680,2025-09-22,Complaint - Hidden Charges,Resolved
TKT15788,CUST105680,04 Mar 2024,Account Closure Request,Resolved
TKT15789,CUST105680,14 Apr 2024,App Login Issue,Resolved
TKT15790,CUST105680,2025-03-28,Complaint - Hidden Charges,Pending
TKT15791,CUST105680,01-04-2024,Account Closure Request,Resolved
TKT15792,CUST105680,24 Aug 2024,Account Closure Request,Resolved
TKT15793,CUST105683,2025-02-16,KYC Query,Resolved
TKT15794,CUST105683,2025-07-21,Failed transaction ,Resolved
TKT15795,CUST105683,10 Jul 2025,Complaint - Poor Service,Unresolved
TKT15796,CUST105683,19-10-2024,Complaint - Poor Service,Resolved
TKT15797,CUST105683,27 Oct 2025,KYC Query,Resolved
TKT15798,CUST105687,25 Aug 2024,KYC Query,Resolved
TKT15799,CUST105690,2024-04-21,Account Closure Request,Resolved
TKT15800,CUST105690,27 Sep 2024,Account Closure Request,Resolved
TKT15801,CUST105691,21-11-2025,Complaint - Poor Service,Resolved
TKT15802,CUST105691,12 Jul 2024,Complaint - Poor Service,Pending
TKT15803,CUST105691,2024-08-28,Failed transaction ,Resolved
TKT15804,CUST105692,19-11-2024,KYC Query,
TKT15805,CUST105692,2025-06-09,Loan Inquiry,
TKT15806,CUST105692,11-01-2024,Account Closure Request,Resolved
TKT15807,CUST105692,01 Mar 2025,Account Closure Request,Resolved
TKT15808,CUST105692,2025-01-14,Failed transaction ,Resolved
TKT15809,CUST105692,28 Apr 2025,Complaint - Poor Service,Pending
TKT15810,CUST105694,07-06-2025,Account Closure Request,Pending
TKT15811,CUST105695,11 Nov 2024,Card Block Request,Pending
TKT15812,CUST105697,15 Jun 2025,Failed transaction ,
TKT15813,CUST105697,09-04-2025,KYC Query,Resolved
TKT15814,CUST105698,2024-11-22,Failed transaction ,Resolved
TKT15815,CUST105698,2025-10-18,Complaint - Hidden Charges,Resolved
TKT15816,CUST105700,2024-04-26,Account Closure Request,Unresolved
TKT15817,CUST105701,30-10-2025,app login issue,Resolved
TKT15818,CUST105702,2025-07-13,Complaint - Hidden Charges,Pending
TKT15819,CUST105704,25-03-2024,Account Closure Request,Pending
TKT15820,CUST105704,2024-10-30,Complaint - Poor Service,Pending
TKT15821,CUST105704,06 Oct 2024,Card Block Request,Resolved
TKT15822,CUST105705,29 Nov 2025,Complaint - Hidden Charges,Resolved
TKT15823,CUST105707,2025-06-01,Complaint - Hidden Charges,Unresolved
TKT15824,CUST105708,28 Jan 2024,Loan Inquiry,Resolved
TKT15825,CUST105709,2024-12-23,Complaint - Poor Service,Resolved
TKT15826,CUST105709,16-04-2025,Complaint - Poor Service,Resolved
TKT15827,CUST105711,20 Aug 2025,App Login Issue,Pending
TKT15828,CUST105711,2024-10-25,Account Closure Request,Resolved
TKT15829,CUST105711,02 Feb 2024,Loan Inquiry,Pending
TKT15830,CUST105713,2024-03-11,Failed Transaction,Resolved
TKT15831,CUST105714,24 Oct 2025,KYC Query,Resolved
TKT15832,CUST105714,15 Aug 2025,Failed Transaction,Pending
TKT15833,CUST105715,09-08-2024,Account Closure Request,Unresolved
TKT15834,CUST105715,2024-04-16,Account Closure Request,Resolved
TKT15835,CUST105716,2025-03-03,Complaint - Hidden Charges,Resolved
TKT15836,CUST105717,2024-10-27,Complaint - Poor Service,Resolved
TKT15837,CUST105717,25-08-2025,Loan Inquiry,Unresolved
TKT15838,CUST105718,15-12-2024,Card Block Request,Resolved
TKT15839,CUST105718,2024-12-05,Failed Transaction,Resolved
TKT15840,CUST105719,07 Aug 2024,Account Closure Request,Resolved
TKT15841,CUST105719,20 Nov 2024,Account Closure Request,Resolved
TKT15842,CUST105719,07 Jan 2025,Account Closure Request,Resolved
TKT15843,CUST105719,15 Jul 2024,Loan Inquiry,Resolved
TKT15844,CUST105719,2025-05-16,Complaint - Poor Service,Unresolved
TKT15845,CUST105720,22 Jun 2025,Complaint - Poor Service,Resolved
TKT15846,CUST105723,02-10-2025,Failed Transaction,Pending
TKT15847,CUST105724,01-05-2024,KYC Query,Resolved
TKT15848,CUST105724,16-07-2025,KYC Query,Resolved
TKT15849,CUST105724,11 May 2024,Complaint - Hidden Charges,
TKT15850,CUST105724,20-02-2025,Complaint - Hidden Charges,Resolved
TKT15851,CUST105724,09-09-2024,Complaint - Hidden Charges,Unresolved
TKT15852,CUST105724,23-06-2025,Failed transaction ,Resolved
TKT15853,CUST105726,28 Oct 2024,Loan Inquiry,Resolved
TKT15854,CUST105729,29 Aug 2024,Card Block Request,Resolved
TKT15855,CUST105729,20-05-2024,Complaint - Poor Service,Resolved
TKT15856,CUST105730,23-04-2025,Account Closure Request,Pending
TKT15857,CUST105730,04-05-2024,Failed Transaction,Resolved
TKT15858,CUST105732,01 Jan 2024,Complaint - Hidden Charges,Unresolved
TKT15859,CUST105733,26 Jan 2025,App Login Issue,Resolved
TKT15860,CUST105733,12-07-2024,Card Block Request,Pending
TKT15861,CUST105735,2024-05-07,Loan Inquiry,Resolved
TKT15862,CUST105735,02 Feb 2025,App Login Issue,Pending
TKT15863,CUST105735,16 May 2025,Account Closure Request,Unresolved
TKT15864,CUST105736,24 May 2024,Complaint - Poor Service,Resolved
TKT15865,CUST105736,16 May 2024,Failed transaction ,
TKT15866,CUST105737,19 Jul 2024,Complaint - Poor Service,Resolved
TKT15867,CUST105742,12-02-2024,app login issue,Unresolved
TKT15868,CUST105742,17 Apr 2025,Card Block Request,Resolved
TKT15869,CUST105744,2024-03-14,app login issue,Unresolved
TKT15870,CUST105744,16 Apr 2024,Complaint - Hidden Charges,Resolved
TKT15871,CUST105744,19 Apr 2025,App Login Issue,Resolved
TKT15872,CUST105745,2024-10-07,Failed Transaction,Unresolved
TKT15873,CUST105747,2024-07-27,Account Closure Request,Resolved
TKT15874,CUST105750,25 Apr 2025,Failed transaction ,Pending
TKT15875,CUST105750,03-04-2025,Card Block Request,Resolved
TKT15876,CUST105751,23-08-2024,KYC Query,Pending
TKT15877,CUST105752,12 Nov 2025,Failed Transaction,Resolved
TKT15878,CUST105752,2025-08-30,Card Block Request,Resolved
TKT15879,CUST105753,06 Nov 2025,Complaint - Poor Service,Resolved
TKT15880,CUST105753,18-04-2025,Failed Transaction,Unresolved
TKT15881,CUST105753,20 Nov 2025,app login issue,Resolved
TKT15882,CUST105753,28 Jan 2025,Card Block Request,Resolved
TKT15883,CUST105753,2024-07-14,Failed transaction ,Resolved
TKT15884,CUST105753,19-07-2024,Account Closure Request,Unresolved
TKT15885,CUST105755,29 Jan 2024,Account Closure Request,Resolved
TKT15886,CUST105755,25-10-2024,Account Closure Request,Resolved
TKT15887,CUST105755,13-09-2024,app login issue,
TKT15888,CUST105758,11-02-2024,Account Closure Request,Resolved
TKT15889,CUST105758,09 May 2025,Account Closure Request,Resolved
TKT15890,CUST105759,2025-06-07,Failed Transaction,Resolved
TKT15891,CUST105760,01-11-2025,App Login Issue,Unresolved
TKT15892,CUST105761,03 Oct 2024,Complaint - Hidden Charges,Resolved
TKT15893,CUST105762,11 Jul 2025,App Login Issue,Resolved
TKT15894,CUST105762,19-08-2024,App Login Issue,Resolved
TKT15895,CUST105763,23 Jul 2025,Failed transaction ,Resolved
TKT15896,CUST105763,20 Jul 2025,Card Block Request,Resolved
TKT15897,CUST105764,15 Jun 2024,KYC Query,Unresolved
TKT15898,CUST105765,23-01-2024,Failed transaction ,Resolved
TKT15899,CUST105766,06 Sep 2025,Complaint - Hidden Charges,Resolved
TKT15900,CUST105766,20 Mar 2025,App Login Issue,Resolved
TKT15901,CUST105766,2025-03-14,Loan Inquiry,Pending
TKT15902,CUST105768,25 Nov 2024,Complaint - Hidden Charges,Resolved
TKT15903,CUST105768,2024-10-23,Account Closure Request,Pending
TKT15904,CUST105768,04-02-2025,Complaint - Poor Service,Resolved
TKT15905,CUST105768,30 Nov 2025,Complaint - Poor Service,Resolved
TKT15906,CUST105768,01-10-2024,Account Closure Request,Unresolved
TKT15907,CUST105768,08-09-2024,Account Closure Request,Unresolved
TKT15908,CUST105771,2024-12-02,Failed transaction ,Resolved
TKT15909,CUST105771,2025-03-21,app login issue,Resolved
TKT15910,CUST105771,14-02-2024,Failed transaction ,Resolved
TKT15911,CUST105772,16 Jul 2025,Complaint - Poor Service,Resolved
